,subj,block,targTheta,n_probes,probeTheta_loc,targOrNoTarg,acc,word0,word1,word2,word3,word4,word5,word6,word7,word8,word9,word10,word11,word12,word13,word14,word0_cond,word1_cond,word2_cond,word3_cond,word4_cond,word5_cond,word6_cond,word7_cond,word8_cond,word9_cond,word10_cond,word11_cond,word12_cond,word13_cond,word14_cond,topTheta1,topTheta2,topTheta3,topTheta4,topTheta5,topTheta6,topTheta7,topTheta8,topTheta9,topTheta10,topTheta11,topTheta12,topTheta13,topTheta14,topTheta15,botTheta1,botTheta2,botTheta3,botTheta4,botTheta5,botTheta6,botTheta7,botTheta8,botTheta9,botTheta10,botTheta11,botTheta12,botTheta13,botTheta14,botTheta15,topTheta0,botTheta0,respProbe0,rtProbe0,probe0_acc,respProbe1,rtProbe1,probe1_acc,respProbe2,rtProbe2,probe2_acc,respProbe3,rtProbe3,probe3_acc,respProbe4,rtProbe4,probe4_acc,respProbe5,rtProbe5,probe5_acc,respProbe6,rtProbe6,probe6_acc,respProbe7,rtProbe7,probe7_acc,respProbe8,rtProbe8,probe8_acc,respProbe9,rtProbe9,probe9_acc,respProbe10,rtProbe10,probe10_acc,respProbe11,rtProbe11,probe11_acc,respProbe12,rtProbe12,probe12_acc,respProbe13,rtProbe13,probe13_acc,respProbe14,rtProbe14,probe14_acc
105,s999,1,40,1,bot,,,name,,,,,,,,,,,,,,,word,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,s999,2,170,8,bot,1,,veev,wame,tren,liff,natch,rosh,yat,voon,,,,,,,,nonword,nonword,nonword,nonword,nonword,nonword,nonword,nonword,,,,,,,,20,10,10,110,60,160,100,,,,,,,,,130,60,30,130,150,130,170,,,,,,,,,150.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,s999,2,140,5,top,1,,toph,join,shrerns,brev,lone,,,,,,,,,,,nonword,word,nonword,nonword,word,,,,,,,,,,,80,110,160,140,,,,,,,,,,,,130,60,150,10,,,,,,,,,,,,60.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,s999,2,160,10,top,0,,cup,wesh,burn,yide,close,roje,gax,knight,pair,gret,,,,,,word,nonword,word,nonword,word,nonword,nonword,word,word,nonword,,,,,,150,110,80,130,110,20,60,40,60,,,,,,,40,100,170,110,60,50,20,30,130,,,,,,,170.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,s999,2,30,13,top,1,,rav,tid,trog,brud,grem,pull,loosh,gwumbs,pook,lern,crawl,zeef,babe,,,nonword,nonword,nonword,nonword,nonword,word,nonword,nonword,nonword,nonword,word,nonword,word,,,70,50,100,150,40,130,70,60,150,150,40,30,,,,160,10,120,170,100,100,100,110,120,170,60,160,,,,140.0,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,s999,2,120,11,top,1,,frame,home,deal,giant,luck,high,wish,sole,deev,hal,spramps,,,,,word,word,word,word,word,word,word,word,nonword,nonword,nonword,,,,,50,110,20,10,50,50,130,60,20,120,,,,,,130,50,20,30,40,160,20,150,50,70,,,,,,60.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,s999,2,50,12,bot,0,,care,fruit,prife,waye,grite,white,teez,slept,crime,ribe,laid,mij,,,,word,word,nonword,nonword,nonword,word,nonword,word,word,nonword,word,nonword,,,,110,80,70,140,20,130,60,30,40,160,170,,,,,30,60,80,160,40,30,60,140,120,120,140,,,,,120.0,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,s999,2,10,8,top,0,,weight,krare,stone,kive,flow,point,kak,phase,,,,,,,,word,nonword,word,nonword,word,word,nonword,word,,,,,,,,50,170,100,170,30,120,160,,,,,,,,,20,60,150,50,140,80,150,,,,,,,,,110.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,s999,2,150,5,top,0,,gem,noun,femk,def,suned,,,,,,,,,,,word,word,nonword,nonword,nonword,,,,,,,,,,,130,50,130,60,,,,,,,,,,,,30,60,140,120,,,,,,,,,,,,160.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,s999,2,80,14,top,0,,patch,die,good,being,mank,act,gnez,place,nath,brike,build,treb,want,roof,,word,word,word,word,nonword,word,nonword,word,nonword,nonword,word,nonword,word,word,,120,140,40,20,160,40,140,170,50,70,110,160,50,,,140,170,30,110,150,120,60,40,30,20,50,110,60,,,130.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,s999,2,110,9,bot,0,,paint,plot,cock,sev,dif,self,rhyth,stop,fence,,,,,,,word,word,word,nonword,nonword,word,nonword,word,word,,,,,,,50,140,20,20,20,60,170,70,,,,,,,,80,120,80,150,80,100,160,70,,,,,,,,30.0,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,s999,2,170,5,bot,1,,scotch,nime,wife,daj,faz,,,,,,,,,,,word,nonword,word,nonword,nonword,,,,,,,,,,,120,70,30,160,,,,,,,,,,,,50,140,130,170,,,,,,,,,,,,10.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,s999,2,140,13,bot,0,,strength,nace,bone,cless,wet,freight,war,mate,felt,paits,risk,hog,leap,,,word,nonword,word,nonword,word,word,word,word,word,nonword,word,word,word,,,50,150,150,130,120,80,160,80,70,10,60,70,,,,60,60,80,30,20,80,160,150,60,60,110,60,,,,150.0,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,s999,2,100,10,top,1,,joch,gift,lens,tox,earn,beez,true,llest,suit,tuv,,,,,,nonword,word,word,nonword,word,nonword,word,nonword,word,nonword,,,,,,160,140,80,50,110,40,70,150,100,,,,,,,50,30,20,170,20,50,170,130,30,,,,,,,110.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,s999,2,120,14,top,1,,grafe,net,rest,both,wask,own,arm,delp,text,storm,trend,mep,pride,spap,,nonword,word,word,word,nonword,word,word,nonword,word,word,word,nonword,word,nonword,,130,100,110,150,20,160,70,20,160,10,70,70,120,,,50,20,50,20,160,160,80,60,100,20,40,100,170,,,20.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,s999,2,130,5,bot,1,,cade,meal,brupe,gwab,farm,,,,,,,,,,,nonword,word,nonword,nonword,word,,,,,,,,,,,80,170,150,150,,,,,,,,,,,,70,120,30,130,,,,,,,,,,,,170.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,s999,2,130,11,bot,0,,warn,bild,sork,lime,page,hix,health,give,wourn,krogg,greshed,,,,,word,nonword,nonword,word,word,nonword,word,word,nonword,nonword,nonword,,,,,150,170,160,100,80,40,20,110,60,140,,,,,,80,110,120,20,80,160,120,30,60,40,,,,,,160.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,s999,2,160,9,top,0,,wime,drug,vote,slide,snoff,crane,phoused,ghost,klase,,,,,,,nonword,word,word,word,nonword,word,nonword,word,nonword,,,,,,,20,150,10,100,120,170,100,70,,,,,,,,20,150,140,70,30,10,50,40,,,,,,,,150.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,s999,2,20,12,bot,1,,dome,dead,saw,loff,bis,bail,wob,slan,plape,blow,thick,week,,,,word,word,word,nonword,nonword,word,nonword,nonword,nonword,word,word,word,,,,130,140,160,170,130,60,50,100,150,160,110,,,,,70,170,140,10,50,110,80,170,10,140,20,,,,,150.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,s999,2,160,15,top,1,,klak,plate,whot,hop,braj,bath,glimpse,belt,kap,piece,clean,off,tack,aunt,front,nonword,word,nonword,word,nonword,word,word,word,nonword,word,word,word,word,word,word,70,150,150,10,110,80,130,110,70,100,100,30,150,160,,80,30,150,50,130,10,130,40,80,170,170,140,10,20,,50.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,s999,2,120,15,bot,0,,tent,foul,take,gake,tord,sketch,led,age,top,zove,veeg,pime,fill,quick,thig,word,word,word,nonword,nonword,word,word,word,word,nonword,nonword,nonword,word,word,nonword,20,40,80,160,130,170,100,100,50,50,100,100,130,150,,70,150,160,40,150,30,20,160,160,130,140,110,60,150,,50.0,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,s999,3,110,14,top,0,,wethe,drop,treat,teg,whab,sirm,soup,duve,edge,peer,keme,pass,coarse,drease,,nonword,word,word,nonword,nonword,nonword,word,nonword,word,word,nonword,word,word,nonword,,170,120,20,120,20,160,80,150,120,100,40,140,100,,,40,170,130,40,140,140,60,30,50,140,70,40,160,,,170.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,s999,3,140,9,top,1,,pogs,boomn,teeb,south,role,sigh,male,bag,pan,,,,,,,nonword,nonword,nonword,word,word,word,word,word,word,,,,,,,40,70,70,40,170,100,30,140,,,,,,,,80,60,50,70,50,30,70,10,,,,,,,,40.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,s999,3,40,7,top,0,,low,cost,chief,flesh,food,mive,most,,,,,,,,,word,word,word,word,word,nonword,word,,,,,,,,,120,80,20,10,100,140,,,,,,,,,,30,70,140,110,20,140,,,,,,,,,,70.0,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,s999,3,60,15,top,0,,arch,zedt,blue,round,mims,jemp,sheek,weem,gox,cope,jond,side,tork,throw,pimk,word,nonword,word,word,nonword,nonword,nonword,nonword,nonword,word,nonword,word,nonword,word,nonword,150,110,110,160,130,70,50,130,30,50,140,110,80,30,,150,10,10,20,10,40,20,170,50,30,170,50,20,50,,10.0,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,s999,3,30,10,bot,0,,booth,paf,plist,noot,borne,seen,shale,man,kleex,sut,,,,,,word,nonword,nonword,nonword,word,word,word,word,nonword,nonword,,,,,,70,70,160,160,20,60,160,50,50,,,,,,,20,140,100,170,100,160,100,60,100,,,,,,,50.0,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,s999,3,80,13,top,0,,choir,life,game,frez,speds,migs,fact,heat,sand,duv,sould,kaze,praise,,,word,word,word,nonword,nonword,nonword,word,word,word,nonword,nonword,nonword,word,,,100,160,160,60,40,100,140,150,150,40,20,170,,,,60,140,10,10,40,20,110,150,110,100,40,170,,,,100.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,s999,3,80,14,bot,0,,hege,brub,grood,feth,light,split,preb,paste,laz,tos,brume,battle,bosh,ground,,nonword,nonword,nonword,nonword,word,word,nonword,word,nonword,nonword,nonword,word,nonword,word,,30,20,140,170,60,10,50,110,30,160,160,130,70,,,140,160,130,170,50,120,30,20,40,10,140,70,120,,,140.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,s999,3,140,12,top,1,,show,yeme,tob,treez,hund,way,fool,troke,bleeced,great,rhoothed,bulp,,,,word,nonword,nonword,nonword,nonword,word,word,nonword,nonword,word,nonword,nonword,,,,40,130,110,50,40,170,150,80,20,40,140,,,,,120,30,110,70,110,20,30,130,80,170,170,,,,,110.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,s999,3,110,8,bot,1,,sude,god,joom,veech,hump,thip,baze,east,,,,,,,,nonword,word,nonword,nonword,word,nonword,nonword,word,,,,,,,,10,130,10,100,40,30,10,,,,,,,,,160,40,10,10,170,60,110,,,,,,,,,120.0,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,s999,3,10,8,top,1,,skoob,gid,dance,gang,sink,ramp,floot,wood,,,,,,,,nonword,nonword,word,word,word,word,nonword,word,,,,,,,,140,150,70,130,120,170,10,,,,,,,,,40,120,170,60,170,60,110,,,,,,,,,120.0,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,s999,3,100,12,bot,1,,force,shirt,coap,glibe,used,cube,plan,fourth,root,slip,wid,case,,,,word,word,nonword,nonword,word,word,word,word,word,word,nonword,word,,,,80,140,170,130,10,110,120,80,40,20,160,,,,,60,60,60,110,60,150,30,50,140,70,100,,,,,80.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,s999,3,20,10,bot,1,,neek,leem,flide,lins,van,reh,night,nool,vup,mophe,,,,,,nonword,nonword,nonword,nonword,word,nonword,word,nonword,nonword,nonword,,,,,,30,150,130,50,120,10,60,140,150,,,,,,,150,70,130,160,60,110,40,160,20,,,,,,,110.0,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,s999,3,120,15,top,1,,toad,stout,swoke,few,fell,quiss,wrong,knaise,hint,bon,clash,try,bare,pids,made,word,word,nonword,word,word,nonword,word,nonword,word,nonword,word,word,word,nonword,word,140,60,30,40,80,100,20,40,50,10,150,20,100,120,,100,30,60,100,140,60,20,170,80,70,20,80,20,140,,170.0,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,s999,3,50,2,top,0,,sleeve,vug,,,,,,,,,,,,,,word,nonword,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,130.0,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,s999,3,140,1,top,1,,kad,,,,,,,,,,,,,,,nonword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,s999,3,50,6,bot,1,,gate,rent,reen,look,thas,waste,,,,,,,,,,word,word,nonword,word,nonword,word,,,,,,,,,,40,20,20,60,120,,,,,,,,,,,130,150,170,30,50,,,,,,,,,,,170.0,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,s999,3,100,11,bot,1,,grade,aim,vest,eat,taste,diz,tool,pab,doort,samp,live,,,,,word,word,word,word,word,nonword,word,nonword,nonword,nonword,word,,,,,30,20,170,10,10,60,40,50,80,170,,,,,,20,120,80,10,70,120,140,40,20,100,,,,,,60.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,s999,3,80,13,top,0,,phruiff,naze,toog,phleized,purse,sheer,plife,wode,vlet,brib,draw,dare,pist,,,nonword,nonword,nonword,nonword,word,word,nonword,nonword,nonword,nonword,word,word,nonword,,,40,70,50,110,160,10,110,150,140,70,140,40,,,,150,10,100,70,120,170,130,40,150,20,120,120,,,,110.0,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,s999,3,50,11,bot,0,,bite,yop,hibs,pome,kid,ath,wath,steam,kins ,plofe,play,,,,,word,nonword,nonword,nonword,word,nonword,nonword,word,nonword,nonword,word,,,,,170,130,120,140,20,160,170,60,70,160,,,,,,100,160,160,80,160,140,120,130,170,160,,,,,,30.0,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,s999,3,170,9,top,0,,clet,drill,klud,rourths,pode,wront,kib,sofe,jole,,,,,,,nonword,word,nonword,nonword,nonword,nonword,nonword,nonword,nonword,,,,,,,120,30,140,40,60,160,40,30,,,,,,,,40,20,20,120,60,80,120,80,,,,,,,,120.0,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,s999,4,10,10,bot,,,fine,little,full,lunch,javs,jail,stalk,wash,coach,flish,,,,,,word,word,word,word,nonword,word,word,word,word,nonword,,,,,,130,120,120,20,60,40,170,40,10,,,,,,,110,130,110,40,150,120,110,20,10,,,,,,,50.0,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,s999,4,120,12,bot,,,nif,frug,skeeks,dense,smart,scroon ,birth,toff,best,day,freet,burf,,,,nonword,nonword,nonword,word,word,nonword,word,nonword,word,word,nonword,nonword,,,,100,60,170,110,150,20,130,30,150,10,120,,,,,150,80,20,70,30,60,80,140,40,80,120,,,,,20.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,s999,4,10,15,bot,,,sent,hell,mang,hoon,teeth,whup,group,goke,lerk,base,melt,psade,bub,thate,dob,word,word,nonword,nonword,word,nonword,word,nonword,nonword,word,word,nonword,nonword,nonword,nonword,110,140,40,80,40,100,40,70,80,100,70,170,140,10,,160,80,160,160,80,30,50,100,110,170,40,160,160,10,,50.0,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,s999,4,130,10,bot,,,wolf,fosh,dive,train,goov,seat,hang,loud,nerve,ceb,,,,,,word,nonword,word,word,nonword,word,word,word,word,nonword,,,,,,120,40,150,150,160,20,40,40,130,,,,,,,60,120,160,160,80,40,110,60,130,,,,,,,100.0,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,s999,4,100,8,bot,,,fur,smuip,stran,rein,torf,creef,reach,hish,,,,,,,,word,nonword,nonword,word,nonword,nonword,word,nonword,,,,,,,,60,120,140,120,150,80,100,,,,,,,,,120,160,20,70,140,20,100,,,,,,,,,60.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,s999,4,20,8,bot,,,poor,faint,boil,foost,briz,frabe,verb,near,,,,,,,,word,word,word,nonword,nonword,nonword,word,word,,,,,,,,140,10,50,110,60,160,20,,,,,,,,,130,60,100,70,80,160,20,,,,,,,,,40.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,s999,4,100,6,top,,,grape,hiv,sing,waist,port,note,,,,,,,,,,word,nonword,word,word,word,word,,,,,,,,,,160,110,120,80,100,,,,,,,,,,,120,40,30,120,100,,,,,,,,,,,120.0,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,s999,4,20,14,top,,,bup,rint,pot,hesh,lum,block,gentle,thap,howl,glape,walk,glad,bunch,fare,,nonword,nonword,word,nonword,nonword,word,word,nonword,word,nonword,word,word,word,word,,120,120,60,120,160,100,60,70,100,60,140,50,20,,,150,170,140,10,150,140,100,140,10,110,100,160,20,,,50.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,s999,4,50,9,bot,,,mass,vrept,pleck,fail,blind,search,stork,laugh,cross,,,,,,,word,nonword,nonword,word,word,word,word,word,word,,,,,,,80,10,140,120,140,30,110,50,,,,,,,,100,20,80,120,40,120,80,50,,,,,,,,130.0,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,s999,4,160,13,top,,,span,bleck,tond,kef,lose,eight,type,blop,barsh,clear,nil,soad,flace,,,word,nonword,nonword,nonword,word,word,word,nonword,nonword,word,nonword,nonword,nonword,,,10,100,170,170,140,150,40,60,100,80,100,160,,,,120,120,100,130,130,140,130,50,80,120,80,160,,,,110.0,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,s999,4,120,11,top,,,spens,frase,guard,trust,teach,lark,fair,fuel,quart,will,losh,,,,,nonword,nonword,word,word,word,word,word,word,word,word,nonword,,,,,160,100,30,70,80,30,20,80,80,120,,,,,,30,80,20,80,70,50,70,150,60,120,,,,,,50.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,s999,4,120,7,top,,,truth,groon,talk,reg,bhim,green,pludd,,,,,,,,,word,nonword,word,nonword,nonword,word,nonword,,,,,,,,,110,110,60,100,100,120,,,,,,,,,,20,100,110,50,150,120,,,,,,,,,,150.0,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,s999,4,120,9,bot,,,tah,bet,bize,fize,sell,psounts,reep,fan,help,,,,,,,nonword,word,nonword,nonword,word,nonword,nonword,word,word,,,,,,,150,10,170,40,20,130,70,120,,,,,,,,30,70,150,150,40,40,100,120,,,,,,,,100.0,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,s999,4,130,15,bot,,,vess,carp,ched,gnebe,load,lik,dest,phuf,pob,feel,lirth,phlerched,yone,shoop,toof,nonword,word,nonword,nonword,word,nonword,nonword,nonword,nonword,word,nonword,nonword,nonword,nonword,nonword,40,20,120,30,170,160,70,60,30,160,70,70,140,130,,50,160,100,80,100,40,50,170,30,50,20,100,80,130,,80.0,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,s999,4,160,6,top,,,dot,rich,tusk,four,speak,box,,,,,,,,,,word,word,word,word,word,word,,,,,,,,,,80,40,170,70,160,,,,,,,,,,,30,70,20,10,160,,,,,,,,,,,120.0,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,s999,4,60,11,top,,,horn,nish,bek,hurt,earth,kick,huj,yard,fut,vlump,plant,,,,,word,nonword,nonword,word,word,word,nonword,word,nonword,nonword,word,,,,,110,120,120,40,120,80,100,50,150,60,,,,,,40,40,120,40,100,80,30,150,50,60,,,,,,140.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,s999,4,50,12,bot,,,pefs,hear,chop,tin,floge,lids,freel,glat,road,red,pit,tear,,,,nonword,word,word,word,nonword,nonword,nonword,nonword,word,word,word,word,,,,110,60,110,70,40,170,160,140,40,110,50,,,,,20,160,80,110,80,150,30,100,20,130,50,,,,,40.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,s999,4,130,14,bot,,,tet,splaides,may,lale,cash,cell,woft,jool,safe,straw,speech,soul,queen,school,,nonword,nonword,word,nonword,word,word,nonword,nonword,word,word,word,word,word,word,,50,150,50,140,50,40,150,60,70,70,30,120,130,,,50,80,170,140,50,170,30,10,10,150,30,20,130,,,60.0,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,s999,4,160,3,top,,,main,task,card,,,,,,,,,,,,,word,word,word,,,,,,,,,,,,,20,160,,,,,,,,,,,,,,120,160,,,,,,,,,,,,,,110.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,s999,4,170,13,bot,,,kill,grap,brire,prake,smigh,crook,reel,thrawped,wrote,snat,dake,dem,weak,,,word,nonword,nonword,nonword,nonword,word,word,nonword,word,nonword,nonword,nonword,word,,,110,150,60,100,50,40,80,160,50,30,100,170,,,,20,40,160,140,30,150,150,130,50,100,10,170,,,,80.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,s999,5,80,9,top,,,phlidd,learn,veep,soll,dream,mirm,lite,huke,least,,,,,,,nonword,word,nonword,nonword,word,nonword,nonword,nonword,word,,,,,,,140,70,110,160,60,150,30,80,,,,,,,,60,40,100,160,120,10,150,80,,,,,,,,40.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,s999,5,60,12,top,,,rape,lung,bay,eams,cold,spoop,vams,ship,sweat,pour,spot,spare,,,,word,word,word,nonword,word,nonword,nonword,word,word,word,word,word,,,,40,120,70,100,130,50,50,10,40,10,60,,,,,150,170,50,70,30,120,50,20,100,150,60,,,,,110.0,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
