subj,block,pm_acc,meanTrial_rt,og_acc,blockType
s01,"('maintain2', 5)",1.0,0.747765166418893,0.7,Maintain
s01,"('maintain2', 5)",1.0,0.8774917125701904,0.8333333333333334,Maintain
s01,"('maintain2', 5)",1.0,0.8605262835820516,1.0,Maintain
s01,"('maintain2', 5)",1.0,0.8524275847843715,0.875,Maintain
s01,"('maintain2', 5)",1.0,0.9740038216114044,0.8888888888888888,Maintain
s01,"('maintain2', 5)",0.0,0.6628623008728027,0.8461538461538461,Maintain
s01,"('maintain2', 5)",1.0,0.9197839101155599,0.75,Maintain
s01,"('maintain2', 5)",1.0,0.8856233869280133,0.875,Maintain
s01,"('maintain2', 5)",1.0,0.744157338142395,0.9090909090909091,Maintain
s01,"('maintain2', 5)",1.0,0.7835588795798165,0.7777777777777778,Maintain
s01,"('maintain2', 5)",1.0,0.7607444822788239,0.8,Maintain
s01,"('maintain2', 5)",0.0,0.8908092260360718,0.7142857142857143,Maintain
s02,"('maintain1', 2)",0.0,0.8066249423556857,1.0,Maintain
s02,"('maintain1', 2)",0.0,0.8133026758829752,0.75,Maintain
s02,"('maintain1', 2)",1.0,0.9675427377223969,1.0,Maintain
s02,"('maintain1', 2)",1.0,0.8387476603190104,1.0,Maintain
s02,"('maintain1', 2)",1.0,0.9238624572753906,1.0,Maintain
s02,"('maintain1', 2)",1.0,0.8192440913273737,0.9333333333333333,Maintain
s02,"('maintain1', 2)",1.0,1.2683255672454834,1.0,Maintain
s02,"('maintain1', 2)",1.0,0.7924788196881613,0.8571428571428571,Maintain
s02,"('maintain1', 2)",1.0,0.8757106198204888,1.0,Maintain
s02,"('maintain1', 2)",1.0,0.7931416432062784,0.8666666666666667,Maintain
s02,"('maintain1', 2)",1.0,0.8036948839823405,1.0,Maintain
s02,"('maintain1', 2)",1.0,0.8288412491480509,0.9230769230769231,Maintain
s02,"('maintain1', 2)",1.0,0.8008484641710917,1.0,Maintain
s02,"('maintain1', 2)",1.0,0.7471836263483221,1.0,Maintain
s02,"('maintain1', 2)",1.0,0.7742584185166792,1.0,Maintain
s02,"('maintain1', 2)",1.0,0.714656569740989,0.9166666666666666,Maintain
s02,"('maintain1', 2)",1.0,0.7653583930088923,0.9285714285714286,Maintain
s02,"('maintain1', 2)",1.0,0.9178001483281454,0.75,Maintain
s02,"('maintain1', 2)",1.0,0.774135967095693,0.9230769230769231,Maintain
s02,"('maintain1', 2)",1.0,0.7251291990280151,1.0,Maintain
s02,"('maintain2', 5)",1.0,0.7382031508854457,1.0,Maintain
s02,"('maintain2', 5)",1.0,0.7408140765296088,1.0,Maintain
s02,"('maintain2', 5)",1.0,0.7657119631767273,0.9230769230769231,Maintain
s02,"('maintain2', 5)",1.0,0.7603137791156769,1.0,Maintain
s02,"('maintain2', 5)",1.0,0.9975389242172241,0.6666666666666666,Maintain
s02,"('maintain2', 5)",1.0,0.995223955674605,0.8461538461538461,Maintain
s02,"('maintain2', 5)",1.0,0.8447980682055155,1.0,Maintain
s02,"('maintain2', 5)",1.0,0.6763470702701144,1.0,Maintain
s02,"('maintain2', 5)",1.0,0.666188383102417,1.0,Maintain
s02,"('maintain2', 5)",1.0,0.9234238564968109,1.0,Maintain
s02,"('maintain2', 5)",0.0,0.6926340103149414,0.8333333333333334,Maintain
s02,"('maintain2', 5)",1.0,0.8509944769052359,0.9285714285714286,Maintain
s02,"('maintain2', 5)",0.0,0.7413778305053711,0.8571428571428571,Maintain
s02,"('maintain2', 5)",1.0,0.8843273032795299,1.0,Maintain
s02,"('maintain2', 5)",1.0,0.6621107714516776,1.0,Maintain
s02,"('maintain2', 5)",0.0,1.272620677947998,0.75,Maintain
s02,"('maintain2', 5)",1.0,0.7049553394317627,1.0,Maintain
s02,"('maintain2', 5)",1.0,0.6386426346642631,1.0,Maintain
s02,"('maintain2', 5)",1.0,0.7693737268447876,1.0,Maintain
s02,"('maintain2', 5)",1.0,0.8011225859324137,1.0,Maintain
s03,"('maintain1', 2)",0.0,0.713591628604465,0.9,Maintain
s03,"('maintain1', 2)",1.0,0.7450902263323466,1.0,Maintain
s03,"('maintain1', 2)",1.0,0.8512634992599487,1.0,Maintain
s03,"('maintain1', 2)",1.0,0.7749220927556356,0.9230769230769231,Maintain
s03,"('maintain1', 2)",1.0,0.7991403208838569,1.0,Maintain
s03,"('maintain1', 2)",1.0,0.8782101544466886,1.0,Maintain
s03,"('maintain1', 2)",0.0,0.7306217780480018,1.0,Maintain
s03,"('maintain1', 2)",1.0,0.7553950786590576,0.9090909090909091,Maintain
s03,"('maintain1', 2)",0.0,0.6924396923610142,1.0,Maintain
s03,"('maintain1', 2)",1.0,0.7104478677113851,1.0,Maintain
s03,"('maintain1', 2)",0.0,,,Maintain
s03,"('maintain1', 2)",0.0,0.7966035207112631,0.8571428571428571,Maintain
s03,"('maintain1', 2)",0.0,,,Maintain
s03,"('maintain1', 2)",0.0,0.9663445949554443,0.8333333333333334,Maintain
