,subj,block,targTheta,n_probes,probeTheta_loc,targOrNoTarg,acc,word0,word1,word2,word3,word4,word5,word6,word7,word8,word9,word10,word11,word12,word13,word14,word0_cond,word1_cond,word2_cond,word3_cond,word4_cond,word5_cond,word6_cond,word7_cond,word8_cond,word9_cond,word10_cond,word11_cond,word12_cond,word13_cond,word14_cond,topTheta1,topTheta2,topTheta3,topTheta4,topTheta5,topTheta6,topTheta7,topTheta8,topTheta9,topTheta10,topTheta11,topTheta12,topTheta13,topTheta14,topTheta15,botTheta1,botTheta2,botTheta3,botTheta4,botTheta5,botTheta6,botTheta7,botTheta8,botTheta9,botTheta10,botTheta11,botTheta12,botTheta13,botTheta14,botTheta15,topTheta0,botTheta0,respProbe0,rtProbe0,probe0_acc,respProbe1,rtProbe1,probe1_acc,respProbe2,rtProbe2,probe2_acc,respProbe3,rtProbe3,probe3_acc,respProbe4,rtProbe4,probe4_acc,respProbe5,rtProbe5,probe5_acc,respProbe6,rtProbe6,probe6_acc,respProbe7,rtProbe7,probe7_acc,respProbe8,rtProbe8,probe8_acc,respProbe9,rtProbe9,probe9_acc,respProbe10,rtProbe10,probe10_acc,respProbe11,rtProbe11,probe11_acc,respProbe12,rtProbe12,probe12_acc,respProbe13,rtProbe13,probe13_acc,respProbe14,rtProbe14,probe14_acc
92,s999,1,20,1,bot,,,wind,,,,,,,,,,,,,,,word,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.584127902985,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,s999,1,50,1,bot,,,sketch,,,,,,,,,,,,,,,word,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.475003957748,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,s999,1,70,1,bot,,,gid,,,,,,,,,,,,,,,nonword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.655663013458,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,s999,1,110,1,bot,,,coarse,,,,,,,,,,,,,,,word,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.611454963684,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,s999,1,50,1,top,,,yat,,,,,,,,,,,,,,,nonword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.585161924362,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,s999,1,160,1,bot,,,kel,,,,,,,,,,,,,,,nonword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.16484999657,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,s999,1,60,1,top,,,craut,,,,,,,,,,,,,,,nonword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.658513069153,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,s999,1,30,1,bot,,,horn,,,,,,,,,,,,,,,word,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.603590011597,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,s999,1,110,1,top,,,pimk,,,,,,,,,,,,,,,nonword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.575656175613,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,s999,1,130,1,bot,,,yabe,,,,,,,,,,,,,,,nonword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.1001560688,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,s999,1,160,1,bot,,,men,,,,,,,,,,,,,,,word,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.85830783844,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,s999,1,150,1,bot,,,straight,,,,,,,,,,,,,,,word,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.453300952911,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,s999,1,30,1,top,,,fear,,,,,,,,,,,,,,,word,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.639659881592,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,s999,1,60,1,top,,,frox,,,,,,,,,,,,,,,nonword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.647619962692,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,s999,2,120,13,bot,1,,light,slow,soft,through,jalp,rofe,strouthed,plape,holks,cope,wourn,ounce,sent,,,word,word,word,word,nonword,nonword,nonword,nonword,nonword,word,nonword,word,word,,,170,20,140,60,170,80,70,70,170,110,30,140,,,,140,170,60,70,170,40,50,110,150,20,50,120,,,,110.0,50.0,1,0.643887042999,0.0,1,0.744632959366,0.0,1,0.668722867966,0.0,1,0.658033132553,0.0,2,0.58052110672,0.0,2,0.811980962753,0.0,2,1.00998687744,0.0,2,1.02261185646,0.0,2,0.936192989349,0.0,1,1.25261592865,0.0,2,1.18505811691,0.0,1,0.794167995453,0.0,,,,,,,,,
107,s999,2,80,8,bot,1,,sove,breep,bribe,write,long,morgue,peeg,coad,,,,,,,,nonword,nonword,word,word,word,word,nonword,nonword,,,,,,,,50,130,160,40,10,70,140,,,,,,,,,20,160,120,20,170,120,80,,,,,,,,,130.0,10.0,2,0.610793828964,0.0,2,1.00988292694,0.0,1,0.914792060852,0.0,1,1.25432896614,0.0,1,0.813455820084,0.0,2,0.813270807266,0.0,2,0.792549133301,0.0,3,1.91907906532,1.0,,,,,,,,,,,,,,,,,,,,,
108,s999,2,10,6,top,1,,koom,vife,him,bude,uncle,migh,,,,,,,,,,nonword,nonword,word,nonword,word,nonword,,,,,,,,,,70,140,150,140,10,,,,,,,,,,,70,140,170,70,170,,,,,,,,,,,170.0,150.0,2,1.05142211914,0.0,2,0.611892938614,0.0,1,0.697322845459,0.0,2,0.630527019501,0.0,1,0.906089067459,0.0,3,1.44785904884,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,s999,2,110,7,bot,0,,fail,hin,flood,fly,foost,tool,heek,,,,,,,,,word,nonword,word,word,nonword,word,nonword,,,,,,,,,40,140,10,160,100,10,,,,,,,,,,30,80,40,40,70,60,,,,,,,,,,50.0,100.0,1,1.15630507469,0.0,2,0.889096975327,0.0,1,0.721956014633,0.0,1,0.665925979614,0.0,2,1.05955719948,0.0,1,0.817427158356,0.0,4,1.35644698143,1.0,,,,,,,,,,,,,,,,,,,,,,,,
110,s999,2,100,9,bot,1,,rare,prin,dev,tig,mole,brick,beg,zeef,gwumbs,,,,,,,word,nonword,nonword,nonword,word,word,word,nonword,nonword,,,,,,,120,140,120,130,170,10,50,120,,,,,,,,30,120,60,140,170,30,120,100,,,,,,,,110.0,10.0,2,1.72175383568,0.0,2,0.663394927979,0.0,2,0.787756204605,0.0,2,0.704127073288,0.0,2,0.501969099045,0.0,1,0.582387924194,0.0,2,0.606507062912,0.0,2,0.590581893921,0.0,3,1.91987991333,1.0,,,,,,,,,,,,,,,,,,
111,s999,2,70,8,top,0,,ship,gentle,phruiff,mile,floot,speak,gherves,slip,,,,,,,,word,word,nonword,word,nonword,word,nonword,word,,,,,,,,50,140,120,10,40,150,140,,,,,,,,,40,130,30,10,170,20,120,,,,,,,,,50.0,50.0,1,1.07371401787,0.0,1,1.29184913635,0.0,2,0.65030503273,0.0,1,0.714308977127,0.0,2,1.16497993469,0.0,1,0.758204936981,0.0,2,0.654436826706,0.0,4,1.39198303223,1.0,,,,,,,,,,,,,,,,,,,,,
112,s999,2,40,15,top,1,,best,grood,som,low,off,nav,flock,wog,earn,kick,die,seen,jaw,hate,kaze,word,nonword,nonword,word,word,nonword,word,nonword,word,word,word,word,word,word,nonword,80,150,100,140,50,110,80,150,120,70,160,20,150,40,,120,80,150,100,50,150,120,10,60,70,150,30,20,10,,170.0,30.0,1,0.756407976151,0.0,2,0.595154047012,0.0,2,0.73660492897,0.0,1,0.591657876968,0.0,1,0.828994035721,0.0,1,0.930896997452,0.0,1,0.68954205513,0.0,2,0.583064079285,0.0,1,0.880136966705,0.0,1,0.681086063385,0.0,1,0.578232049942,0.0,1,0.583713054657,0.0,1,0.61865401268,0.0,1,0.619083166122,0.0,1,1.3972837925,0.0
113,s999,2,30,14,top,0,,space,tash,smalmed,cent,goov,shirt,def,crowd,frot,teex,frive,swake,lie,thim,,word,nonword,nonword,word,nonword,word,nonword,word,nonword,nonword,nonword,nonword,word,nonword,,100,160,20,140,60,110,20,70,70,140,170,20,110,,,110,170,120,40,100,160,160,110,20,100,100,110,20,,,120.0,50.0,1,1.15518808365,0.0,2,1.2827270031,0.0,2,0.770104169846,0.0,1,0.907593011856,0.0,2,0.671750068665,0.0,1,0.580903053284,0.0,2,1.0592918396,0.0,1,0.625324964523,0.0,2,1.13120985031,0.0,2,0.893368959427,0.0,2,1.07662701607,0.0,2,0.570479154587,0.0,1,0.520645856857,0.0,4,1.28706598282,1.0,,,
114,s999,2,130,15,top,0,,mife,man,flow,gnebe,grow,dress,psade,late,join,cate,geef,bav,dack,bore,yalled,nonword,word,word,nonword,word,word,nonword,word,word,nonword,nonword,nonword,nonword,word,nonword,170,120,30,100,50,160,160,80,140,100,160,50,60,80,,120,120,160,150,50,170,150,120,70,20,30,60,40,70,,170.0,170.0,2,0.633303880692,0.0,1,0.662410020828,0.0,1,0.613612174988,0.0,2,0.580831050873,0.0,1,0.536854982376,0.0,1,0.688610076904,0.0,2,0.566102027893,0.0,1,0.579647064209,0.0,1,0.535521030426,0.0,2,1.10538506508,0.0,2,0.61668586731,0.0,2,0.64988899231,0.0,2,0.649756908417,0.0,2,1.05751299858,0.0,4,1.18539881706,1.0
115,s999,2,110,9,top,0,,veev,vlet,hide,wape,brif,spoop,simp,watch,yiz,,,,,,,nonword,nonword,word,nonword,nonword,nonword,nonword,word,nonword,,,,,,,80,160,100,50,130,130,50,70,,,,,,,,20,150,100,50,70,100,20,10,,,,,,,,70.0,70.0,2,0.976540088654,0.0,2,0.603518009186,0.0,1,0.760827064514,0.0,2,0.945826053619,0.0,2,0.670432090759,0.0,2,1.06539607048,0.0,2,0.621064186096,0.0,1,0.801826953888,0.0,4,1.56113505363,1.0,,,,,,,,,,,,,,,,,,
116,s999,2,30,6,bot,0,,egg,shrerns,nace,boil,spot,bow,,,,,,,,,,word,nonword,nonword,word,word,word,,,,,,,,,,60,150,160,60,130,,,,,,,,,,,100,110,70,140,40,,,,,,,,,,,60.0,100.0,2,0.948426008224,0.0,2,0.491534948349,0.0,2,0.645097970963,0.0,1,0.809216976166,0.0,1,0.86176109314,0.0,3,1.68334388733,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,s999,2,30,12,bot,1,,reg,freel,plan,day,twalked,lead,reh,branch,hund,crain,stair,pope,,,,nonword,nonword,word,word,nonword,word,nonword,word,nonword,nonword,word,word,,,,80,120,140,160,100,110,70,80,50,60,130,,,,,170,60,120,160,120,130,170,120,140,50,30,,,,,170.0,100.0,2,1.17564415932,0.0,2,0.749255180359,0.0,1,0.929373979568,0.0,1,0.677571058273,0.0,2,0.608798980713,0.0,1,0.62908911705,0.0,2,0.636087179184,0.0,1,0.844553947449,0.0,2,0.496826171875,0.0,2,0.537297964096,0.0,1,0.640794992447,0.0,3,1.50261187553,1.0,,,,,,,,,
118,s999,2,170,11,bot,0,,shoops,yoon,brint,swim,fooze,shock,gawn,cang,sirm,nibe,stump,,,,,nonword,nonword,nonword,word,nonword,word,nonword,nonword,nonword,nonword,word,,,,,110,70,110,50,110,110,130,10,60,40,,,,,,60,20,150,150,130,150,100,160,100,100,,,,,,120.0,70.0,2,0.776683807373,0.0,2,1.25562620163,0.0,2,0.575767040253,0.0,1,0.435574054718,0.0,2,0.959528923035,0.0,1,0.527838945389,0.0,2,0.714980125427,0.0,2,0.524314165115,0.0,2,0.661145925522,0.0,2,0.644469022751,0.0,4,1.35492110252,1.0,,,,,,,,,,,,
119,s999,2,50,13,bot,1,,card,west,twand,pump,red,toff,clake,soad,deev,night,speech,vrab,lens,,,word,word,nonword,word,word,nonword,nonword,nonword,nonword,word,word,nonword,word,,,80,110,110,160,140,130,20,160,100,60,130,120,,,,40,30,70,120,100,120,170,60,140,110,120,50,,,,30.0,110.0,1,0.685596942902,0.0,1,0.669177055359,0.0,2,0.568014144897,0.0,2,0.529487848282,0.0,1,0.569216966629,0.0,2,0.958823919296,0.0,2,1.07048010826,0.0,2,0.668601036072,0.0,2,0.613698005676,0.0,1,0.845087051392,0.0,1,0.595032930374,0.0,2,0.622259140015,0.0,4,1.48574590683,,,,,,,
120,s999,2,140,12,bot,0,,thraist,flace,tell,arch,world,yoop,line,nif,sound,cook,male,vim,,,,nonword,nonword,word,word,word,nonword,word,nonword,word,word,word,nonword,,,,50,160,30,160,30,80,20,40,150,160,170,,,,,120,130,120,100,30,150,100,50,80,80,130,,,,,20.0,60.0,2,0.809906005859,0.0,2,1.53521084785,0.0,1,0.825801134109,0.0,1,0.685036182404,0.0,1,0.567455053329,0.0,2,0.71555685997,0.0,2,0.965111970901,0.0,2,0.468868970871,0.0,1,0.802804946899,0.0,1,0.595436096191,0.0,1,1.77232408524,0.0,,,,,,,,,,,,
121,s999,2,80,10,bot,1,,search,deep,mrul,page,voj,bosh,wurns,height,fast,cup,,,,,,word,word,nonword,word,nonword,nonword,nonword,word,word,word,,,,,,170,130,160,160,140,130,50,60,70,,,,,,,100,30,70,130,60,110,20,150,80,,,,,,,10.0,110.0,1,0.758422851562,0.0,1,0.845845937729,0.0,2,0.677624940872,0.0,1,0.566426992416,0.0,2,0.747498989105,0.0,2,0.391815900803,0.0,2,0.516633987427,0.0,1,1.08474397659,0.0,1,1.27808308601,0.0,4,1.42576503754,,,,,,,,,,,,,,,,
122,s999,2,160,6,bot,1,,free,sile,gox,grokk,nast,straw,,,,,,,,,,word,nonword,nonword,nonword,nonword,word,,,,,,,,,,140,100,110,60,40,,,,,,,,,,,20,100,170,50,160,,,,,,,,,,,120.0,130.0,1,0.733680963516,0.0,2,0.78427195549,0.0,2,0.671162843704,0.0,2,0.544098138809,0.0,2,0.691320180893,0.0,4,1.56254601479,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,s999,2,100,14,top,0,,mij,bab,hoff,once,hat,tent,miss,grake,suede,bloff,plist,leep,blop,greep,,nonword,nonword,nonword,word,word,word,word,nonword,word,nonword,nonword,nonword,nonword,nonword,,50,50,70,110,170,50,20,30,20,40,70,30,50,,,20,20,10,20,170,20,70,140,20,170,130,40,110,,,150.0,30.0,2,0.591773033142,0.0,2,0.491714000702,0.0,1,0.667354106903,0.0,1,0.759650945663,0.0,1,0.776340961456,0.0,2,1.13950514793,0.0,1,0.782114028931,0.0,2,0.659276008606,0.0,1,0.705828905106,0.0,2,0.601802110672,0.0,2,1.07034683228,0.0,2,0.674189090729,0.0,2,0.630923032761,0.0,4,1.80253911018,1.0,,,
124,s999,2,80,11,bot,1,,raq,ripe,come,geep,moon,bunch,range,wood,plot,naft,pife,,,,,nonword,word,word,nonword,word,word,word,word,word,nonword,nonword,,,,,60,40,10,60,30,110,20,120,40,70,,,,,,140,50,10,150,130,100,10,100,60,80,,,,,,140.0,140.0,2,0.647943973541,0.0,1,0.902099132538,0.0,2,1.23966312408,0.0,2,0.687904834747,0.0,1,1.01494979858,0.0,1,0.610461235046,0.0,1,0.499320030212,0.0,1,0.556032896042,0.0,1,0.676013946533,0.0,2,0.984747886658,0.0,3,1.49928092957,1.0,,,,,,,,,,,,
125,s999,2,40,10,top,0,,two,sathe,frase,flike,spap,wash,waste,cuv,prife,wethe,,,,,,word,nonword,nonword,nonword,nonword,word,word,nonword,nonword,nonword,,,,,,30,120,50,130,160,130,50,170,60,,,,,,,20,100,10,100,150,30,170,10,30,,,,,,,80.0,170.0,1,0.884550094604,0.0,2,0.562178134918,0.0,2,0.580938100815,0.0,2,0.528286933899,0.0,2,0.492646932602,0.0,1,0.572981834412,0.0,1,0.53408408165,0.0,2,0.682412147522,0.0,2,0.507704019547,0.0,3,1.59390902519,,,,,,,,,,,,,,,,
126,s999,3,100,13,top,1,,nath,wob,hec,phase,tarsh,case,briz,fact,three,march,wez,thought,type,,,nonword,nonword,nonword,word,nonword,word,nonword,word,word,word,nonword,word,word,,,40,20,130,150,120,20,120,170,50,110,70,100,,,,70,160,130,150,140,120,130,80,140,30,130,140,,,,120.0,170.0,2,0.617364168167,0.0,2,0.838609218597,0.0,2,0.71731710434,0.0,1,0.639447927475,0.0,2,0.657495975494,0.0,1,0.799036979675,0.0,2,0.546295166016,0.0,1,0.571613073349,0.0,1,0.830137014389,0.0,1,0.661911010742,0.0,2,0.555536985397,0.0,1,0.613579034805,0.0,3,1.26140594482,1.0,,,,,,
127,s999,3,80,7,bot,0,,paste,jots,pum,tight,leap,klode,wawl,,,,,,,,,word,nonword,nonword,word,word,nonword,nonword,,,,,,,,,140,170,20,110,120,20,,,,,,,,,,140,20,150,50,130,70,,,,,,,,,,60.0,160.0,1,0.795331954956,0.0,2,0.621005058289,0.0,2,0.560474872589,0.0,1,0.95511007309,0.0,1,0.603239774704,0.0,2,0.743536949158,0.0,4,1.24383807182,1.0,,,,,,,,,,,,,,,,,,,,,,,,
128,s999,3,150,10,bot,1,,nod,arm,brade,style,thwaned,yeme,own,win,tutt,tough,,,,,,word,word,nonword,word,nonword,nonword,word,word,nonword,word,,,,,,50,80,20,30,20,50,160,60,50,,,,,,,160,120,70,60,140,80,60,70,150,,,,,,,20.0,130.0,2,1.26468896866,0.0,1,0.601052999496,0.0,1,0.753774166107,0.0,1,0.657149076462,0.0,2,0.532805204391,0.0,2,1.03486013412,0.0,1,1.08208990097,0.0,1,0.593793869019,0.0,2,0.62251996994,0.0,3,1.61962199211,1.0,,,,,,,,,,,,,,,
129,s999,3,60,9,bot,0,,woft,gherked,psanx,thuff,grace,sit,koog,both,sotched,,,,,,,nonword,nonword,nonword,nonword,word,word,nonword,word,nonword,,,,,,,110,150,130,30,170,30,30,150,,,,,,,,40,110,170,150,150,100,10,20,,,,,,,,70.0,130.0,2,0.702840089798,0.0,2,0.996086835861,0.0,2,0.640960931778,0.0,2,0.806449890137,0.0,1,0.671596050262,0.0,1,0.661025047302,0.0,2,0.962326049805,0.0,1,1.57528018951,0.0,3,1.93115496635,,,,,,,,,,,,,,,,,,,
130,s999,3,70,11,bot,0,,wront,screeth,may,broad,cast,moke,wide,leem,jemp,wrimp,threw,,,,,nonword,nonword,word,word,word,nonword,word,nonword,nonword,nonword,word,,,,,80,30,60,170,110,170,130,40,140,60,,,,,,120,160,50,40,40,170,80,170,80,170,,,,,,110.0,140.0,2,0.765314102173,0.0,2,0.545003890991,0.0,1,0.565269947052,0.0,1,0.926172018051,0.0,1,0.537662029266,0.0,2,0.580312013626,0.0,1,0.646718978882,0.0,2,0.511075973511,0.0,2,0.56839299202,0.0,2,0.523892879486,0.0,4,1.39099192619,1.0,,,,,,,,,,,,
131,s999,3,110,15,bot,0,,scotch,shrod,weight,build,ramp,ploge,heat,trace,fint,felt,wet,tipe,firm,loud,trad,word,nonword,word,word,word,nonword,word,word,nonword,word,word,nonword,word,word,nonword,160,100,60,80,170,170,140,80,130,80,40,170,150,170,,130,30,80,40,150,150,60,100,80,170,30,160,50,170,,120.0,20.0,1,0.83549118042,0.0,2,0.507531166077,0.0,1,0.927002906799,0.0,1,0.83700799942,0.0,1,0.691341876984,0.0,2,0.787924051285,0.0,1,0.744580030441,0.0,1,0.596868991852,0.0,2,0.70042681694,0.0,1,0.745322942734,0.0,1,0.723587989807,0.0,2,0.613596916199,0.0,1,0.641409873962,0.0,1,0.684575080872,0.0,4,1.15441584587,1.0
132,s999,3,70,8,bot,0,,proge,tofe,boast,slice,led,koge,rich,chage,,,,,,,,nonword,nonword,word,word,word,nonword,word,nonword,,,,,,,,140,10,60,130,160,100,20,,,,,,,,,60,50,160,140,100,80,170,,,,,,,,,100.0,50.0,2,0.646191120148,0.0,2,0.599364042282,0.0,2,0.649708986282,0.0,1,0.669912099838,0.0,2,0.576040029526,0.0,2,0.620459079742,0.0,1,0.841606855392,0.0,4,1.50606203079,1.0,,,,,,,,,,,,,,,,,,,,,
133,s999,3,80,13,top,0,,lose,belt,blenes,hot,poo,stand,spell,kap,crirrs,dust,tir,holf,scene,,,word,word,nonword,word,nonword,word,word,nonword,nonword,word,nonword,nonword,word,,,70,20,160,40,120,150,160,140,130,160,20,160,,,,60,10,110,150,100,20,60,10,20,40,150,120,,,,40.0,130.0,2,0.785422086716,0.0,1,1.00495386124,0.0,2,0.655395030975,0.0,1,0.460170030594,0.0,1,0.912698030472,0.0,2,0.480114936829,0.0,1,0.735580205917,0.0,2,0.66809797287,0.0,2,0.568760156631,0.0,1,0.773203134537,0.0,2,0.678204059601,0.0,2,0.529827833176,0.0,4,1.43902516365,1.0,,,,,,
134,s999,3,30,8,bot,1,,far,debt,plain,mep,good,wint,lap,swift,,,,,,,,word,word,word,nonword,word,nonword,word,word,,,,,,,,50,10,150,80,150,80,40,,,,,,,,,170,50,40,150,50,50,30,,,,,,,,,100.0,140.0,1,0.814722061157,0.0,1,0.792479991913,0.0,1,0.63109588623,0.0,2,0.582608938217,0.0,1,0.577922105789,0.0,2,0.736067056656,0.0,1,0.63712310791,0.0,4,1.80183196068,,,,,,,,,,,,,,,,,,,,,,
135,s999,3,110,5,bot,1,,glad,sand,soup,treb,art,,,,,,,,,,,word,word,word,nonword,word,,,,,,,,,,,20,30,70,40,,,,,,,,,,,,30,100,40,110,,,,,,,,,,,,150.0,120.0,1,0.687370061874,0.0,1,0.857523918152,0.0,2,0.847856044769,0.0,2,0.751150131226,0.0,3,1.95650792122,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,s999,3,110,12,bot,0,,playing,zid,quick,sigh,grogues,least,hege,bone,form,simple,kreesh,kept,,,,word,nonword,word,word,nonword,word,nonword,word,word,word,nonword,word,,,,50,20,50,120,20,160,40,40,60,40,30,,,,,60,160,120,40,60,150,140,80,120,40,30,,,,,40.0,30.0,1,0.947875976562,0.0,2,0.711784124374,0.0,1,0.650074958801,0.0,1,0.772990942001,0.0,2,0.932116031647,0.0,1,0.855667114258,0.0,2,0.594518899918,0.0,1,0.833424091339,0.0,1,0.584789037704,0.0,1,0.535032987595,0.0,2,0.631812095642,0.0,4,1.12990403175,1.0,,,,,,,,,
137,s999,3,30,2,top,0,,film,vade,,,,,,,,,,,,,,word,nonword,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,80.0,70.0,1,0.78457903862,0.0,3,1.72927188873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,s999,3,30,14,bot,1,,skeeks,coal,news,gove,school,broke,flide,freef,dawn,guide,freight,slipes,hix,wepe,,nonword,word,word,nonword,word,word,nonword,nonword,word,word,word,nonword,nonword,nonword,,40,40,140,150,20,150,160,40,70,80,70,80,70,,,60,100,110,70,50,50,10,130,50,140,100,60,30,,,170.0,60.0,2,0.822026014328,0.0,1,0.962609052658,0.0,1,0.596239089966,0.0,2,0.731185913086,0.0,1,0.594059944153,0.0,1,0.545406103134,0.0,2,1.47271895409,0.0,2,0.526367902756,0.0,1,0.675175189972,0.0,1,0.567781925201,0.0,2,0.658887863159,0.0,2,0.701336145401,0.0,2,0.503353834152,0.0,4,1.44546198845,,,,
139,s999,3,160,12,bot,1,,plute,shoop,crush,splaides,flaids,tuh,sink,short,king,floor,main,roop,,,,nonword,nonword,word,nonword,nonword,nonword,word,word,word,word,word,nonword,,,,120,170,10,110,110,40,130,10,50,130,80,,,,,140,120,170,50,10,10,80,150,80,20,160,,,,,130.0,120.0,2,0.873585939407,0.0,2,0.908142805099,0.0,1,1.29835009575,0.0,2,0.689342021942,0.0,2,0.53285908699,0.0,2,0.59043598175,0.0,2,0.3687479496,0.0,1,0.706358909607,0.0,1,0.606347084045,0.0,1,0.544550895691,0.0,1,0.556989192963,0.0,4,1.90917181969,,,,,,,,,,
140,s999,3,120,14,bot,0,,dense,lich,cruel,kile,new,farm,hunt,curve,smigh,age,pej,jup,phrague,thrawped,,word,nonword,word,nonword,word,word,word,word,nonword,word,nonword,nonword,nonword,nonword,,170,60,110,160,170,110,160,160,100,140,170,60,100,,,70,140,100,140,130,40,140,170,130,20,140,60,130,,,100.0,110.0,1,0.70760011673,0.0,2,0.70929312706,0.0,1,0.801646947861,0.0,2,0.593451023102,0.0,1,0.691174983978,0.0,1,0.754146814346,0.0,1,0.839336156845,0.0,1,1.00903701782,0.0,2,0.975044965744,0.0,1,0.604292154312,0.0,2,0.610975980759,0.0,1,0.765022039413,0.0,2,0.512639045715,0.0,4,1.36306595802,1.0,,,
141,s999,3,160,15,bot,0,,viff,dap,fude,spens,caught,keme,file,guest,choop,cray,yid,live,high,huj,smoals,nonword,nonword,nonword,nonword,word,nonword,word,word,nonword,nonword,nonword,word,word,nonword,nonword,10,150,50,150,40,170,110,100,140,70,60,110,50,70,,10,40,110,30,30,120,110,40,20,150,80,40,130,110,,70.0,60.0,2,0.717830896378,0.0,2,0.626397132874,0.0,2,0.521889925003,0.0,2,0.74853014946,0.0,2,0.727290153503,0.0,2,1.16203188896,0.0,1,0.829479932785,0.0,1,0.677234172821,0.0,2,0.616014957428,0.0,2,0.675569057465,0.0,2,0.545225858688,0.0,1,0.6814930439,0.0,1,0.68906712532,0.0,2,0.716956853867,0.0,4,1.16767311096,1.0
142,s999,3,140,11,top,1,,tack,bomf,call,waint ,bime,crank,igs,mass,prake,site,floog,,,,,word,nonword,word,nonword,nonword,word,nonword,word,nonword,word,nonword,,,,,160,100,150,160,70,70,60,130,160,140,,,,,,160,70,60,50,60,10,110,100,100,170,,,,,,150.0,70.0,1,0.849246025085,0.0,2,0.528571844101,0.0,1,0.517669200897,0.0,1,0.880573987961,0.0,2,0.690830945969,0.0,2,0.664401054382,0.0,2,0.595365047455,0.0,1,0.723010063171,0.0,2,0.756286144257,0.0,1,1.24536919594,0.0,4,1.82868695259,,,,,,,,,,,,,
143,s999,3,10,9,bot,1,,sick,round,klud,blonde,crane,lum,vlump,sore,thap,,,,,,,word,word,nonword,word,word,nonword,nonword,word,nonword,,,,,,,70,50,130,20,20,150,60,170,,,,,,,,70,150,70,130,60,120,20,10,,,,,,,,70.0,50.0,1,0.820862054825,0.0,1,1.26064586639,0.0,2,1.3383500576,0.0,1,1.04991388321,0.0,1,1.14011001587,0.0,2,0.655687093735,0.0,2,0.596432209015,0.0,2,0.603381156921,0.0,3,1.69354820251,1.0,,,,,,,,,,,,,,,,,,
144,s999,3,40,6,top,1,,link,dream,frep,ceb,worm,death,,,,,,,,,,word,word,nonword,nonword,word,word,,,,,,,,,,120,60,10,100,40,,,,,,,,,,,120,130,80,100,130,,,,,,,,,,,30.0,80.0,1,0.873028039932,0.0,1,1.29369997978,0.0,2,1.67592811584,0.0,2,0.676994085312,0.0,1,0.677901029587,0.0,4,1.49542808533,,,,,,,,,,,,,,,,,,,,,,,,,,,,
