block,blockType,meanTrial_rt,og_acc,pm_acc,pm_cost,pm_probe_rt,subj
"('base1', 1)",Baseline,0.5591859817504883,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.6348638534545898,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.5351700782775879,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.5704150199890137,1.0,1.0,,,s10
"('base1', 1)",Baseline,,0.0,0.0,,,s10
"('base1', 1)",Baseline,,0.0,0.0,,,s10
"('base1', 1)",Baseline,0.6711490154266357,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.6352458000183105,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.8788290023803711,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.6429951190948486,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.5830378532409668,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.5950980186462402,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.6951451301574707,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.6908400058746338,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.6546211242675781,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.6343300342559814,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.9023151397705078,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.7459352016448975,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.8062961101531982,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.7942001819610596,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.8226780891418457,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.8670358657836914,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.7675249576568604,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.8679561614990234,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.6723799705505371,1.0,1.0,,,s10
"('base1', 1)",Baseline,,0.0,0.0,,,s10
"('base1', 1)",Baseline,0.5766599178314209,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.7566840648651123,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.57645583152771,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.6036641597747803,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.5599298477172852,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.6998829841613771,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.7440450191497803,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.692054033279419,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.9841830730438232,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.8369369506835938,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.8332710266113281,1.0,1.0,,,s10
"('base1', 1)",Baseline,1.1737189292907717,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.6421549320220947,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.5343108177185059,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.6508159637451172,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.7025070190429688,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.7868499755859375,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.5988929271697998,1.0,1.0,,,s10
"('base1', 1)",Baseline,1.259328842163086,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.647752046585083,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.7561359405517578,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.8805410861968994,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.9089620113372804,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.6811089515686035,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.9013140201568604,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.6894979476928711,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.8697860240936279,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.6576800346374512,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.6058809757232666,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.91369891166687,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.638293981552124,1.0,1.0,,,s10
"('base1', 1)",Baseline,,0.0,0.0,,,s10
"('base1', 1)",Baseline,1.0465328693389893,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.8750159740447998,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.8631222248077393,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.6907892227172852,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.8065540790557861,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.7951328754425049,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.7752928733825684,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.675123929977417,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.7588489055633545,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.8514070510864258,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.6957249641418457,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.6676440238952637,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.8079090118408203,1.0,1.0,,,s10
"('base1', 1)",Baseline,,0.0,0.0,,,s10
"('base1', 1)",Baseline,0.6559889316558838,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.8283710479736328,1.0,1.0,,,s10
"('base1', 1)",Baseline,1.4564011096954346,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.8607900142669678,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.6732189655303955,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.6934061050415039,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.6493110656738281,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.9095389842987059,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.697613000869751,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.6776549816131592,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.5535449981689453,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.6607260704040527,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.5449519157409668,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.5722029209136963,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.6087291240692139,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.6208329200744629,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.6008810997009277,1.0,1.0,,,s10
"('base1', 1)",Baseline,,0.0,0.0,,,s10
"('base1', 1)",Baseline,0.6256680488586426,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.5979499816894531,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.5944061279296875,1.0,1.0,,,s10
"('base1', 1)",Baseline,,0.0,0.0,,,s10
"('base1', 1)",Baseline,0.7546191215515137,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.5988340377807617,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.5794229507446289,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.7437701225280762,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.5480461120605469,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.9511260986328124,1.0,1.0,,,s10
"('base2', 8)",Baseline,1.223114013671875,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.4915850162506104,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.5430850982666016,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.5623950958251953,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.5741128921508789,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.5462291240692139,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.5975379943847656,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.6016430854797363,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.6450610160827637,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.5531871318817139,1.0,1.0,,,s10
"('base2', 8)",Baseline,,0.0,0.0,,,s10
"('base2', 8)",Baseline,0.7366960048675537,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.6367108821868896,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.5048148632049559,1.0,1.0,,,s10
"('base2', 8)",Baseline,,0.0,0.0,,,s10
"('base2', 8)",Baseline,0.6238470077514648,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.6283409595489502,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.6085340976715088,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.5957968235015869,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.5919640064239502,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.6751759052276611,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.5513830184936523,1.0,1.0,,,s10
"('base2', 8)",Baseline,1.4826788902282717,1.0,1.0,,,s10
"('base2', 8)",Baseline,1.2389302253723145,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.6908540725708008,1.0,1.0,,,s10
"('base2', 8)",Baseline,,0.0,0.0,,,s10
"('base2', 8)",Baseline,0.6595051288604736,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.7672147750854492,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.8431839942932129,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.6876010894775391,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.6361448764801025,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.5922279357910156,1.0,1.0,,,s10
"('base2', 8)",Baseline,,0.0,0.0,,,s10
"('base2', 8)",Baseline,,0.0,0.0,,,s10
"('base2', 8)",Baseline,0.8756849765777588,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.7038140296936035,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.7402811050415039,1.0,1.0,,,s10
"('base2', 8)",Baseline,1.4881870746612549,1.0,1.0,,,s10
"('base2', 8)",Baseline,,0.0,0.0,,,s10
"('base2', 8)",Baseline,1.0490610599517822,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.7894489765167236,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.6499109268188477,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.8620779514312744,1.0,1.0,,,s10
"('base2', 8)",Baseline,1.0987138748168943,1.0,1.0,,,s10
"('base2', 8)",Baseline,,0.0,0.0,,,s10
"('base2', 8)",Baseline,0.6989789009094238,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.7430520057678223,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.7796411514282227,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.6719789505004883,1.0,1.0,,,s10
"('base2', 8)",Baseline,1.2283058166503906,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.9370551109313964,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.765455961227417,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.8335719108581543,1.0,1.0,,,s10
"('base2', 8)",Baseline,1.1175930500030518,1.0,1.0,,,s10
"('base2', 8)",Baseline,1.009774923324585,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.6624419689178467,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.6585838794708252,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.5825910568237305,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.8024230003356934,1.0,1.0,,,s10
"('base2', 8)",Baseline,,0.0,0.0,,,s10
"('base2', 8)",Baseline,0.5869519710540771,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.7661981582641602,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.6903920173645021,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.694119930267334,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.7541670799255371,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.6702141761779785,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.60207200050354,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.6850030422210693,1.0,1.0,,,s10
"('base2', 8)",Baseline,1.1447908878326416,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.7808120250701904,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.6089479923248291,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.7482810020446777,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.8009929656982422,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.7248380184173584,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.7769358158111572,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.7012960910797119,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.7616620063781738,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.6701619625091553,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.6742680072784424,1.0,1.0,,,s10
"('base2', 8)",Baseline,,0.0,0.0,,,s10
"('base2', 8)",Baseline,0.6178829669952393,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.9101600646972656,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.8421840667724609,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.9023258686065674,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.6743340492248535,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.8784499168395996,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.5465860366821289,1.0,1.0,,,s10
"('base2', 8)",Baseline,,0.0,0.0,,,s10
"('base2', 8)",Baseline,0.9385430812835692,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.7430751323699951,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.8914000988006592,1.0,1.0,,,s10
"('base2', 8)",Baseline,1.0878720283508299,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.6282172203063965,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.9448068141937256,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.7650961875915527,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.6972498893737793,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.7011570930480957,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.584805965423584,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.7080600261688232,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.7122490406036377,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.9312410354614258,1.0,1.0,,,s10
"('base2', 8)",Baseline,1.111288070678711,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.8597497940063477,1.0,1.0,,,s10
"('base2', 8)",Baseline,,0.0,0.0,,,s10
"('base2', 8)",Baseline,0.7242841720581055,1.0,1.0,,,s10
"('base2', 8)",Baseline,0.5843191146850586,1.0,1.0,,,s10
"('base1', 1)",Baseline,0.874957799911499,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.9268221855163574,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.6753249168395996,1.0,1.0,,,s11
"('base1', 1)",Baseline,1.2234299182891846,1.0,1.0,,,s11
"('base1', 1)",Baseline,,0.0,0.0,,,s11
"('base1', 1)",Baseline,,0.0,0.0,,,s11
"('base1', 1)",Baseline,1.4515409469604492,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.9680371284484864,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.7244138717651367,1.0,1.0,,,s11
"('base1', 1)",Baseline,1.288891077041626,1.0,1.0,,,s11
"('base1', 1)",Baseline,1.6853070259094238,1.0,1.0,,,s11
"('base1', 1)",Baseline,,,0.0,,,s11
"('base1', 1)",Baseline,,0.0,0.0,,,s11
"('base1', 1)",Baseline,0.7931728363037109,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.8454179763793945,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.6654222011566162,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.6777210235595703,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.7861659526824951,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.7986090183258057,1.0,1.0,,,s11
"('base1', 1)",Baseline,1.0749630928039549,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.703131914138794,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.8671460151672363,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.9276130199432372,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.6999850273132324,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.6241698265075684,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.8839249610900879,1.0,1.0,,,s11
"('base1', 1)",Baseline,1.312540054321289,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.685006856918335,1.0,1.0,,,s11
"('base1', 1)",Baseline,1.129101037979126,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.9570469856262208,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.7456409931182861,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.6298880577087402,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.6504130363464355,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.6785218715667725,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.8025658130645752,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.8307619094848633,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.738739013671875,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.9427709579467772,1.0,1.0,,,s11
"('base1', 1)",Baseline,1.410844087600708,1.0,1.0,,,s11
"('base1', 1)",Baseline,1.2872159481048584,1.0,1.0,,,s11
"('base1', 1)",Baseline,,0.0,0.0,,,s11
"('base1', 1)",Baseline,0.7281382083892822,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.7165710926055908,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.8887128829956055,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.6934008598327637,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.8575270175933838,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.9251871109008788,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.8571069240570068,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.9496891498565674,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.5781581401824951,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.5506930351257324,1.0,1.0,,,s11
"('base1', 1)",Baseline,,0.0,0.0,,,s11
"('base1', 1)",Baseline,0.9192919731140136,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.6757218837738037,1.0,1.0,,,s11
"('base1', 1)",Baseline,1.3998908996582031,1.0,1.0,,,s11
"('base1', 1)",Baseline,,,0.0,,,s11
"('base1', 1)",Baseline,0.07984399795532228,1.0,1.0,,,s11
"('base1', 1)",Baseline,,0.0,0.0,,,s11
"('base1', 1)",Baseline,0.7595360279083252,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.6201469898223877,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.8647110462188721,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.9008028507232666,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.6167891025543213,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.7171931266784668,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.5936729907989502,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.750014066696167,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.6904809474945068,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.5345618724822998,1.0,1.0,,,s11
"('base1', 1)",Baseline,,0.0,0.0,,,s11
"('base1', 1)",Baseline,1.150400161743164,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.8265159130096436,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.8311600685119629,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.6276299953460693,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.616117000579834,1.0,1.0,,,s11
"('base1', 1)",Baseline,,0.0,0.0,,,s11
"('base1', 1)",Baseline,0.6889009475708008,1.0,1.0,,,s11
"('base1', 1)",Baseline,1.093311071395874,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.8175048828125,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.8613760471343994,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.8099148273468018,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.6063079833984375,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.5787520408630371,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.5109739303588867,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.6582841873168945,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.5586061477661133,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.6187291145324707,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.8065361976623535,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.9385619163513184,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.5028538703918457,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.5713720321655273,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.7188069820404053,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.7305221557617188,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.7263250350952148,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.6742660999298096,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.7104899883270264,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.6185059547424316,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.6869339942932129,1.0,1.0,,,s11
"('base1', 1)",Baseline,,0.0,0.0,,,s11
"('base1', 1)",Baseline,0.9749040603637696,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.6988120079040527,1.0,1.0,,,s11
"('base1', 1)",Baseline,,0.0,0.0,,,s11
"('base1', 1)",Baseline,1.4027841091156006,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.8074450492858887,1.0,1.0,,,s11
"('base1', 1)",Baseline,0.7718820571899414,1.0,1.0,,,s11
"('base1', 1)",Baseline,1.0881659984588623,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.9233410358428956,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.5840220451354979,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.7724261283874512,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.8889830112457275,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.6129930019378662,1.0,1.0,,,s11
"('base2', 8)",Baseline,,0.0,0.0,,,s11
"('base2', 8)",Baseline,0.6364810466766357,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.6885361671447754,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.7730078697204591,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.8892710208892822,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.6534650325775146,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.5692179203033447,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.7726199626922607,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.7047507762908936,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.7884330749511719,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.7202339172363281,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.7240350246429443,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.6636350154876709,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.6677098274230957,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.6401541233062744,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.6283612251281738,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.671964168548584,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.6038517951965332,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.8084988594055176,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.812608003616333,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.6083779335021973,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.652256965637207,1.0,1.0,,,s11
"('base2', 8)",Baseline,1.0244698524475098,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.7882781028747559,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.608828067779541,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.5492789745330809,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.6250560283660889,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.6212570667266846,1.0,1.0,,,s11
"('base2', 8)",Baseline,,0.0,0.0,,,s11
"('base2', 8)",Baseline,0.6855490207672119,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.8898320198059082,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.8938310146331787,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.6422140598297119,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.8225300312042236,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.6907238960266113,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.5904901027679443,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.8497700691223145,1.0,1.0,,,s11
"('base2', 8)",Baseline,1.1422560214996338,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.8747580051422119,1.0,1.0,,,s11
"('base2', 8)",Baseline,1.390765905380249,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.6507699489593506,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.6469428539276123,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.7229940891265869,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.7193348407745361,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.6434450149536133,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.9193439483642578,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.6431980133056641,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.8554601669311523,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.6435079574584961,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.7839047908782959,1.0,1.0,,,s11
"('base2', 8)",Baseline,,0.0,0.0,,,s11
"('base2', 8)",Baseline,0.68778395652771,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.9397358894348145,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.7681138515472412,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.6362700462341309,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.6323270797729492,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.764599084854126,1.0,1.0,,,s11
"('base2', 8)",Baseline,,0.0,0.0,,,s11
"('base2', 8)",Baseline,0.7895379066467285,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.8819050788879395,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.6380209922790527,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.6662828922271729,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.6945059299468994,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.8349239826202393,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.9433062076568604,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.8595449924468994,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.7515318393707275,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.6759819984436035,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.6080429553985596,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.979388952255249,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.5919058322906494,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.7315270900726318,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.7830979824066162,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.7790319919586182,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.6391630172729492,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.6191859245300293,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.5195090770721436,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.5557739734649658,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.7830431461334229,1.0,1.0,,,s11
"('base2', 8)",Baseline,0.5713160037994385,1.0,1.0,,,s11
