subj,block,pm_acc,meanTrial_rt,og_acc,blockType
s02,"('monitor1', 3)",1.0,0.8593591359945444,0.9285714285714286,Monitor
s02,"('monitor2', 6)",1.0,1.0557234116962977,1.0,Monitor
s02,"('monitor2', 6)",1.0,0.8887246449788412,1.0,Monitor
s02,"('monitor2', 6)",1.0,0.9367249011993408,0.8,Monitor
s02,"('monitor2', 6)",1.0,0.8918362259864807,1.0,Monitor
s02,"('monitor2', 6)",1.0,0.9365779757499695,1.0,Monitor
s02,"('monitor2', 6)",1.0,1.0909648282187325,0.875,Monitor
s02,"('monitor2', 6)",1.0,0.8223942716916403,1.0,Monitor
s02,"('monitor2', 6)",1.0,0.9055363602108426,1.0,Monitor
s02,"('monitor2', 6)",1.0,0.9693339421198919,1.0,Monitor
s02,"('monitor2', 6)",1.0,0.9572548866271972,1.0,Monitor
s02,"('monitor2', 6)",1.0,0.8525467835939847,1.0,Monitor
s02,"('monitor2', 6)",1.0,0.7960314750671387,1.0,Monitor
s02,"('monitor2', 6)",1.0,0.8402162515200101,0.9285714285714286,Monitor
s02,"('monitor2', 6)",0.0,0.7275008605076716,0.8666666666666667,Monitor
s02,"('monitor2', 6)",1.0,1.054788589477539,1.0,Monitor
s02,"('monitor2', 6)",1.0,0.9544661261818626,1.0,Monitor
s02,"('monitor2', 6)",1.0,0.9698372909000942,0.7777777777777778,Monitor
s02,"('monitor2', 6)",1.0,1.0299882207598006,1.0,Monitor
s02,"('monitor2', 6)",1.0,1.0398405898701062,1.0,Monitor
s02,"('monitor2', 6)",1.0,0.764192008972168,1.0,Monitor
s03,"('monitor1', 3)",0.0,0.7889381885528565,0.7142857142857143,Monitor
s03,"('monitor1', 3)",0.0,0.7117289413105358,0.9166666666666666,Monitor
s03,"('monitor1', 3)",0.0,0.6616273721059164,0.75,Monitor
s03,"('monitor1', 3)",1.0,0.759486368724278,0.7777777777777778,Monitor
s03,"('monitor1', 3)",1.0,0.7469741647893732,1.0,Monitor
s03,"('monitor1', 3)",1.0,0.9990801334381103,1.0,Monitor
s03,"('monitor1', 3)",1.0,0.6421394050121307,0.8888888888888888,Monitor
s03,"('monitor1', 3)",1.0,0.7386302947998047,1.0,Monitor
s03,"('monitor1', 3)",0.0,0.7049992084503174,0.875,Monitor
s03,"('monitor1', 3)",1.0,0.8239408254623413,1.0,Monitor
s03,"('monitor1', 3)",1.0,0.7134778669902256,1.0,Monitor
s03,"('monitor1', 3)",0.0,0.737280011177063,0.6666666666666666,Monitor
s03,"('monitor1', 3)",1.0,0.8459774580868807,1.0,Monitor
s03,"('monitor1', 3)",1.0,0.8197678786057693,0.9285714285714286,Monitor
s03,"('monitor1', 3)",1.0,0.8161502984853891,0.9333333333333333,Monitor
s03,"('monitor1', 3)",1.0,0.7246807538546048,1.0,Monitor
s03,"('monitor1', 3)",0.0,0.6971671978632609,0.9230769230769231,Monitor
s03,"('monitor1', 3)",1.0,0.8835825125376383,1.0,Monitor
s03,"('monitor1', 3)",1.0,0.6791808434895107,1.0,Monitor
s03,"('monitor1', 3)",1.0,0.7603031396865845,1.0,Monitor
s03,"('monitor2', 6)",1.0,0.8219068348407745,1.0,Monitor
s03,"('monitor2', 6)",1.0,0.9285568237304688,1.0,Monitor
s03,"('monitor2', 6)",1.0,0.7789327014576305,1.0,Monitor
s03,"('monitor2', 6)",0.0,0.7156768321990967,0.8333333333333334,Monitor
s03,"('monitor2', 6)",1.0,0.8246108018434964,0.9285714285714286,Monitor
s03,"('monitor2', 6)",1.0,0.7821111508778164,1.0,Monitor
s03,"('monitor2', 6)",0.0,0.6809517807430692,0.9,Monitor
s03,"('monitor2', 6)",1.0,0.7211795330047608,0.9090909090909091,Monitor
s03,"('monitor2', 6)",1.0,0.7070269187291464,1.0,Monitor
s03,"('monitor2', 6)",1.0,0.8551970995389498,0.9333333333333333,Monitor
s03,"('monitor2', 6)",1.0,0.8674112883481112,0.9166666666666666,Monitor
s03,"('monitor2', 6)",1.0,0.7698138781956264,1.0,Monitor
s03,"('monitor2', 6)",0.0,0.7407348155975342,0.9230769230769231,Monitor
s03,"('monitor2', 6)",1.0,0.7242825329303741,1.0,Monitor
s03,"('monitor2', 6)",1.0,0.825552781422933,1.0,Monitor
